track_uri,guitar,classical,slow,techno,strings,drums,electronic,rock,fast,piano,ambient,beat,violin,vocal,synth,female,indian,opera,male,singing,vocals,no vocals,harpsichord,loud,quiet,flute,woman,male vocal,no vocal,pop,soft,sitar,solo,man,classic,choir,voice,new age,dance,male voice,female vocal,beats,harp,cello,no voice,weird,country,metal,female voice,choral
73y649QhnXdcm6fRdvfraO,0.32960179448127747,0.4721684455871582,0.4000343978404999,0.2876051366329193,0.5292233824729919,0.2994964122772217,0.3295937180519104,0.30727991461753845,0.30670684576034546,0.1991145759820938,0.3898974657058716,0.3224821090698242,0.678251326084137,0.5284968614578247,0.37658926844596863,0.5599709153175354,0.429080992937088,0.5247412919998169,0.47685706615448,0.5571247339248657,0.47616004943847656,0.3427686393260956,0.3348493278026581,0.3416457176208496,0.2921220660209656,0.4022063910961151,0.5565842986106873,0.4600686728954315,0.31788870692253113,0.428078830242157,0.3403678238391876,0.4061073958873749,0.299557626247406,0.507501482963562,0.46180999279022217,0.40559718012809753,0.5151167511940002,0.37190136313438416,0.28545814752578735,0.4473038911819458,0.5545120239257812,0.2989038825035095,0.3112714886665344,0.5703706741333008,0.36252015829086304,0.3404736816883087,0.38160133361816406,0.30263763666152954,0.5358166694641113,0.4263324439525604
1lItf5ZXJc1by9SbPeljFd,0.32549625635147095,0.47106030583381653,0.40321648120880127,0.2603471577167511,0.515234112739563,0.2912624478340149,0.3134935796260834,0.3063353896141052,0.2887427806854248,0.19682104885578156,0.38442564010620117,0.3100781738758087,0.6845704317092896,0.5716086030006409,0.3656744956970215,0.5964323878288269,0.37746983766555786,0.5607343316078186,0.5126614570617676,0.5951699018478394,0.5083485841751099,0.3274906277656555,0.3172228932380676,0.32770293951034546,0.2865448594093323,0.39182817935943604,0.591903567314148,0.4949113130569458,0.3047604560852051,0.4448069632053375,0.33700594305992126,0.33781200647354126,0.2913937568664551,0.5443345308303833,0.45441916584968567,0.4152519106864929,0.5427164435386658,0.36226746439933777,0.26919978857040405,0.4796261489391327,0.5825680494308472,0.29012376070022583,0.2978695333003998,0.5734204649925232,0.3519424796104431,0.3357233703136444,0.39359524846076965,0.28868964314460754,0.5599232912063599,0.4334578216075897
0HOqINudNgQFpg1le5Hnqe,0.34234777092933655,0.4768557846546173,0.4066610038280487,0.24241536855697632,0.5184735655784607,0.2779560089111328,0.2931986153125763,0.3114093244075775,0.2862311005592346,0.2031227946281433,0.37748968601226807,0.2874547839164734,0.6680094599723816,0.5454343557357788,0.34598273038864136,0.5688824653625488,0.3800826668739319,0.5558100342750549,0.49615478515625,0.5712451934814453,0.4874133765697479,0.32753756642341614,0.31980961561203003,0.3311235010623932,0.2955579459667206,0.3932015001773834,0.562713086605072,0.4734239876270294,0.30522769689559937,0.425111323595047,0.3430485427379608,0.35327720642089844,0.2984590232372284,0.5217052698135376,0.4539264440536499,0.4282836616039276,0.5191613435745239,0.35469478368759155,0.25770002603530884,0.4590721130371094,0.5551838278770447,0.27005597949028015,0.3064318299293518,0.5580106377601624,0.34792616963386536,0.3214789032936096,0.38633856177330017,0.2949356734752655,0.5353966951370239,0.44333842396736145
7o9OVmPIE0oGbxP67WiT5r,0.33211615681648254,0.4654954671859741,0.40023624897003174,0.24236959218978882,0.5135203003883362,0.2869906723499298,0.29647374153137207,0.30727434158325195,0.2859407067298889,0.19416363537311554,0.37977108359336853,0.2950873076915741,0.6703274846076965,0.5579081177711487,0.3499736785888672,0.578266441822052,0.39599698781967163,0.5742510557174683,0.5081672668457031,0.5826414823532104,0.4969691038131714,0.3254576325416565,0.3120347857475281,0.32844069600105286,0.289863646030426,0.39108166098594666,0.572291374206543,0.48344743251800537,0.30333057045936584,0.42775076627731323,0.3366694748401642,0.36304154992103577,0.29087740182876587,0.5333284735679626,0.44884932041168213,0.44550231099128723,0.5288583040237427,0.3568773567676544,0.2584724724292755,0.46924349665641785,0.5635400414466858,0.27787044644355774,0.2971263527870178,0.5578727722167969,0.3482303321361542,0.3275618851184845,0.3892730176448822,0.29252833127975464,0.544159471988678,0.45997944474220276
2O6AOuCNdPbFPf1fx1piIo,0.36397889256477356,0.45563411712646484,0.38609233498573303,0.2517731487751007,0.5123609900474548,0.295742928981781,0.29624849557876587,0.3663868308067322,0.2978202700614929,0.18219567835330963,0.3565920293331146,0.3060457110404968,0.6729128956794739,0.5797194242477417,0.34620174765586853,0.5792723298072815,0.39253613352775574,0.6102687120437622,0.5554299354553223,0.6062098145484924,0.5212124586105347,0.32400593161582947,0.3036345839500427,0.35800012946128845,0.27910202741622925,0.37611106038093567,0.5730686783790588,0.5273289084434509,0.3020634651184082,0.4512973129749298,0.32644981145858765,0.3617282211780548,0.28875142335891724,0.5749550461769104,0.4470585882663727,0.49033746123313904,0.5476297736167908,0.34777817130088806,0.276393860578537,0.5100916624069214,0.5656762719154358,0.2902882993221283,0.2950308322906494,0.5590783357620239,0.3514997065067291,0.32926464080810547,0.42584607005119324,0.3275499641895294,0.5482954382896423,0.4984298050403595
0FgB2DGBWy1VIyYgR5rdvP,0.33678385615348816,0.4417361915111542,0.3887300491333008,0.24418683350086212,0.4924478232860565,0.28823143243789673,0.29680535197257996,0.3429422080516815,0.2856123447418213,0.17927859723567963,0.37209659814834595,0.29789289832115173,0.6632109880447388,0.5807374715805054,0.35020098090171814,0.5840846300125122,0.3630007207393646,0.6066795587539673,0.5472297072410583,0.6039895415306091,0.5185719132423401,0.31574827432632446,0.28145286440849304,0.3416873514652252,0.27895286679267883,0.3758522570133209,0.5769753456115723,0.5180935263633728,0.2949754297733307,0.44151580333709717,0.3232502341270447,0.321378231048584,0.27543407678604126,0.5657367706298828,0.43118909001350403,0.4798698127269745,0.5446659326553345,0.34957605600357056,0.2638393044471741,0.5011645555496216,0.567201554775238,0.28204986453056335,0.2741835117340088,0.5470081567764282,0.342205673456192,0.3290095925331116,0.40666401386260986,0.3091401755809784,0.5484474897384644,0.4877147674560547
2J6zz86oGWSBiRwn5T26Kw,0.340208500623703,0.43251097202301025,0.3824315369129181,0.2836157977581024,0.4961600601673126,0.29390957951545715,0.3242242932319641,0.34953784942626953,0.3031606078147888,0.17782405018806458,0.3751015067100525,0.3177616000175476,0.6609424352645874,0.5665597319602966,0.37176135182380676,0.5770398378372192,0.3863889276981354,0.5837231278419495,0.5332632064819336,0.5930071473121643,0.5103002190589905,0.3257700502872467,0.28641602396965027,0.3569336235523224,0.27649709582328796,0.37640851736068726,0.5695992708206177,0.5088205337524414,0.30339673161506653,0.4474835693836212,0.3210066258907318,0.35320279002189636,0.27562767267227173,0.555134654045105,0.4318905174732208,0.4675641357898712,0.5397163033485413,0.35971131920814514,0.2890951633453369,0.4923018515110016,0.5637685060501099,0.29670411348342896,0.27552345395088196,0.5456610918045044,0.35091784596443176,0.3381911814212799,0.40678784251213074,0.3220232129096985,0.5457468032836914,0.4765108823776245
02M6vucOvmRfMxTXDUwRXu,0.32570788264274597,0.47360798716545105,0.4103267788887024,0.2537720501422882,0.5198544263839722,0.29515406489372253,0.3097197115421295,0.2670886814594269,0.28708699345588684,0.20569254457950592,0.39212939143180847,0.30650120973587036,0.6683567762374878,0.525700569152832,0.36008039116859436,0.5619549751281738,0.4122161567211151,0.5124303102493286,0.4560374915599823,0.549860954284668,0.46794748306274414,0.333513081073761,0.32572823762893677,0.30903294682502747,0.29342952370643616,0.39827778935432434,0.5583939552307129,0.4409771263599396,0.3094973564147949,0.41032731533050537,0.3428913652896881,0.3755498230457306,0.2970941662788391,0.4887332618236542,0.45107319951057434,0.3819833993911743,0.5052194595336914,0.3649430572986603,0.25611042976379395,0.4282989799976349,0.5514335632324219,0.2827775180339813,0.30755916237831116,0.5612248778343201,0.3510551154613495,0.3299330174922943,0.36737537384033203,0.26914167404174805,0.5300482511520386,0.4032444953918457
2JI71GHwq2LN8mtq3iCLYo,0.34210970997810364,0.4631161391735077,0.40261948108673096,0.22666174173355103,0.51246178150177,0.28696951270103455,0.28466397523880005,0.3207480013370514,0.2808573544025421,0.18742845952510834,0.3801079988479614,0.289570152759552,0.6798480153083801,0.5598506331443787,0.341315895318985,0.5652504563331604,0.3755793869495392,0.5836547613143921,0.5199548006057739,0.5842957496643066,0.4996170997619629,0.32222220301628113,0.2975597083568573,0.32852157950401306,0.2918153405189514,0.3922019302845001,0.5599475502967834,0.4947667419910431,0.29978320002555847,0.42148351669311523,0.33446234464645386,0.3401990532875061,0.2858061194419861,0.5434994101524353,0.44684746861457825,0.4530816376209259,0.527590811252594,0.35263189673423767,0.25084227323532104,0.47905826568603516,0.5511988997459412,0.27397826313972473,0.2870435416698456,0.5662173628807068,0.3466995656490326,0.3250455856323242,0.40309321880340576,0.2965161204338074,0.5316413640975952,0.46501776576042175
7t2bFihaDvhIrd2gn2CWJO,0.33999839425086975,0.44520047307014465,0.3906162679195404,0.27950185537338257,0.5111602544784546,0.2928466200828552,0.3229181170463562,0.34906306862831116,0.30016273260116577,0.1757969707250595,0.3838564455509186,0.31559404730796814,0.681734025478363,0.5588335990905762,0.37339669466018677,0.5665250420570374,0.38560357689857483,0.5832633376121521,0.5288525223731995,0.586652398109436,0.5040679574012756,0.3294391334056854,0.2936400771141052,0.356166809797287,0.2817504405975342,0.3872320055961609,0.5613800287246704,0.5041633248329163,0.30639225244522095,0.43941938877105713,0.32570940256118774,0.35739865899086,0.2780883312225342,0.5515862703323364,0.4437066316604614,0.4616799056529999,0.5358091592788696,0.36300233006477356,0.28593963384628296,0.4896467924118042,0.5579432249069214,0.29597708582878113,0.2808045744895935,0.5658440589904785,0.35500016808509827,0.3401918411254883,0.4089522659778595,0.3221704065799713,0.5395056009292603,0.47221943736076355
0oBTL3DacRWAxLd6aYDscZ,0.3162652552127838,0.4494967758655548,0.39663824439048767,0.28320857882499695,0.5040326118469238,0.2951965630054474,0.331747829914093,0.284755676984787,0.29583740234375,0.19188182055950165,0.39404159784317017,0.31951621174812317,0.6640108823776245,0.5426182746887207,0.37957853078842163,0.575651228427887,0.4021049737930298,0.5400065183639526,0.48084697127342224,0.5674682259559631,0.484836220741272,0.33114686608314514,0.30364352464675903,0.3245992362499237,0.28545311093330383,0.39036381244659424,0.5700491666793823,0.4623643159866333,0.30802538990974426,0.4256247282028198,0.3323541283607483,0.362575501203537,0.28322601318359375,0.5110620260238647,0.4400729835033417,0.414883017539978,0.5213231444358826,0.36962926387786865,0.2763078808784485,0.4495750665664673,0.5635100603103638,0.29465338587760925,0.2867782711982727,0.5531653761863708,0.35191187262535095,0.3402371108531952,0.37442833185195923,0.2844262421131134,0.5433316230773926,0.4322662651538849
42rFOQqHmXf9IkdwVqkooK,0.35508760809898376,0.46281754970550537,0.3921965956687927,0.23769782483577728,0.5092553496360779,0.29015570878982544,0.28578799962997437,0.3443775475025177,0.2903951108455658,0.19078928232192993,0.35898783802986145,0.29480215907096863,0.6641480326652527,0.5689433813095093,0.3368960916996002,0.5726245045661926,0.38485464453697205,0.5970669388771057,0.5374423265457153,0.5937041640281677,0.5092238187789917,0.32187992334365845,0.30641645193099976,0.34445759654045105,0.2857068181037903,0.38031256198883057,0.5661292672157288,0.5087383985519409,0.3005285859107971,0.4373902976512909,0.3316483199596405,0.3518986105918884,0.2921605110168457,0.5566331148147583,0.44633200764656067,0.47614729404449463,0.5350321531295776,0.3445550799369812,0.262543648481369,0.4917740523815155,0.557209849357605,0.2794632315635681,0.2977461814880371,0.5527864098548889,0.34711185097694397,0.3226448893547058,0.40908968448638916,0.3127894401550293,0.5398327112197876,0.4857388436794281
6H75Ki32BRrJFQeDNR05s1,0.3427301049232483,0.4697757065296173,0.39575543999671936,0.25827547907829285,0.5131259560585022,0.2875816226005554,0.3007146418094635,0.35448405146598816,0.29608696699142456,0.1922144740819931,0.36805158853530884,0.30301541090011597,0.6740033030509949,0.5536046624183655,0.34986910223960876,0.5597399473190308,0.36059698462486267,0.5759451985359192,0.5243411660194397,0.5802087187767029,0.4978037178516388,0.32557252049446106,0.3034895062446594,0.3525020480155945,0.28738781809806824,0.3886879086494446,0.5546045899391174,0.4984802305698395,0.3032776713371277,0.4331612288951874,0.3325130045413971,0.3304980397224426,0.2902498245239258,0.543760359287262,0.44961652159690857,0.4497441053390503,0.5268372893333435,0.34935393929481506,0.27428632974624634,0.48149359226226807,0.5475968718528748,0.2851645350456238,0.2928124964237213,0.558957040309906,0.3494032323360443,0.3255486786365509,0.3980851173400879,0.31938832998275757,0.5303278565406799,0.4615255296230316
51WmZon5S6BHKhjsummGIK,0.320931613445282,0.46664321422576904,0.40232884883880615,0.24453377723693848,0.5212231278419495,0.2910453677177429,0.3010222017765045,0.29439684748649597,0.2859371602535248,0.19093799591064453,0.3896002769470215,0.2977483868598938,0.6803836226463318,0.5370551347732544,0.35505014657974243,0.5595694184303284,0.40889647603034973,0.5393810868263245,0.48281586170196533,0.561881422996521,0.4792070686817169,0.3288678824901581,0.31803256273269653,0.3220492899417877,0.2884664237499237,0.39741551876068115,0.5556268095970154,0.4618401825428009,0.30549168586730957,0.4152888059616089,0.33411887288093567,0.3780926465988159,0.28738945722579956,0.5104036927223206,0.4506935775279999,0.41236403584480286,0.5127630233764648,0.3604178726673126,0.2550313472747803,0.4485350549221039,0.5489305853843689,0.27799513936042786,0.29470208287239075,0.5669115781784058,0.34958747029304504,0.32941025495529175,0.37796542048454285,0.2824740707874298,0.5286293625831604,0.4301810562610626
4NYwy0R3NdvORX2B6OZXBT,0.3335563540458679,0.46620023250579834,0.4010874032974243,0.3031173050403595,0.520321786403656,0.29196327924728394,0.3423123061656952,0.32696741819381714,0.3064107298851013,0.19312246143817902,0.39503371715545654,0.32565730810165405,0.6821944117546082,0.5364794135093689,0.38941290974617004,0.5598878860473633,0.3848034143447876,0.5471252202987671,0.49766767024993896,0.5663842558860779,0.48539969325065613,0.3396385610103607,0.3117199242115021,0.3516605794429779,0.29190653562545776,0.4000316858291626,0.5569425225257874,0.4781113862991333,0.3161514401435852,0.4334310293197632,0.33945414423942566,0.35697224736213684,0.29298636317253113,0.5248097777366638,0.4574185311794281,0.42375338077545166,0.5234398245811462,0.3744235038757324,0.2954021990299225,0.46534398198127747,0.5560698509216309,0.3031556010246277,0.2986446022987366,0.5717744827270508,0.36190351843833923,0.34531354904174805,0.3908821642398834,0.31815844774246216,0.5382118821144104,0.44103333353996277
3G7XYAwtxtoGK7fAm4IlD9,0.329606831073761,0.46617329120635986,0.40190598368644714,0.25188207626342773,0.5118665099143982,0.29543203115463257,0.3022724986076355,0.3004797399044037,0.28743666410446167,0.1973087638616562,0.37601181864738464,0.3057827353477478,0.6643921136856079,0.5435166954994202,0.3506941497325897,0.567387580871582,0.3923770487308502,0.528267502784729,0.4851422607898712,0.5662962198257446,0.4836287796497345,0.3255440592765808,0.31332558393478394,0.3221014142036438,0.28432342410087585,0.38751456141471863,0.5626397728919983,0.467530757188797,0.30240345001220703,0.425418496131897,0.33307555317878723,0.3546748459339142,0.28914159536361694,0.5134487152099609,0.44300127029418945,0.3925809860229492,0.5155087113380432,0.3521304428577423,0.25907567143440247,0.45087191462516785,0.5538774132728577,0.2822454273700714,0.29663294553756714,0.5526567697525024,0.3446572721004486,0.3236984610557556,0.3771635591983795,0.2808484733104706,0.5320206880569458,0.4117630124092102
0ekoNFB4Xnj2HQAYQ8PTBY,0.3148043751716614,0.5026930570602417,0.4136161506175995,0.229675754904747,0.5432511568069458,0.2828066051006317,0.288248211145401,0.30024266242980957,0.2854923605918884,0.20346428453922272,0.40202710032463074,0.2849230468273163,0.6988419890403748,0.5247353911399841,0.34654363989830017,0.5452946424484253,0.4063619375228882,0.5476313829421997,0.4781756103038788,0.5513001680374146,0.4686131179332733,0.3360765874385834,0.33932405710220337,0.3266698718070984,0.3099289536476135,0.42412659525871277,0.5413743257522583,0.4534611403942108,0.3109758794307709,0.40028560161590576,0.35045161843299866,0.3864588737487793,0.303403377532959,0.5015736818313599,0.47669506072998047,0.42236045002937317,0.5029021501541138,0.3662457764148712,0.24855059385299683,0.44036296010017395,0.5333204865455627,0.269420862197876,0.3114604949951172,0.5869254469871521,0.35500863194465637,0.32653602957725525,0.370880126953125,0.28944796323776245,0.5158950090408325,0.4411506652832031
1rSrMVQbnYWihopHxGXhOD,0.3589787185192108,0.5097342133522034,0.4198952913284302,0.23135966062545776,0.5422182083129883,0.2843623757362366,0.2826278507709503,0.3068723976612091,0.2877163887023926,0.22216247022151947,0.37464091181755066,0.28852275013923645,0.6770203709602356,0.5282683968544006,0.33475497364997864,0.5551091432571411,0.3976837396621704,0.524408221244812,0.47575804591178894,0.555582582950592,0.4729408025741577,0.33695176243782043,0.35129979252815247,0.32646510004997253,0.3066222667694092,0.4060016870498657,0.5517538785934448,0.45863914489746094,0.31290146708488464,0.41830065846443176,0.35754868388175964,0.3771982192993164,0.32047417759895325,0.5054922699928284,0.47407665848731995,0.3945904076099396,0.5069250464439392,0.354940265417099,0.2530253231525421,0.4435367286205292,0.5459586381912231,0.2707248330116272,0.33718255162239075,0.57097327709198,0.3548906743526459,0.31650763750076294,0.3861059844493866,0.29203858971595764,0.5258417725563049,0.4156350791454315
6Fha6tXHkL3r9m9nNqQG8p,0.34160056710243225,0.4837856590747833,0.4087372124195099,0.26879623532295227,0.5312772393226624,0.2966914176940918,0.3150230050086975,0.30418068170547485,0.3001532554626465,0.20936250686645508,0.38576778769493103,0.3139263689517975,0.6751282811164856,0.5290306806564331,0.3635229766368866,0.5597168207168579,0.41539910435676575,0.5234509706497192,0.47487500309944153,0.5570923089981079,0.47559258341789246,0.34129539132118225,0.33836984634399414,0.33476656675338745,0.2977924942970276,0.4031248390674591,0.556996762752533,0.4591526985168457,0.31687039136886597,0.4245109260082245,0.3478555977344513,0.3902736008167267,0.3077549934387207,0.5060872435569763,0.4644193947315216,0.39986515045166016,0.5134724974632263,0.36755356192588806,0.27500012516975403,0.4454690217971802,0.5534797310829163,0.29217782616615295,0.32095763087272644,0.569236159324646,0.36090436577796936,0.3338175117969513,0.3833504021167755,0.2987050712108612,0.5341888070106506,0.42055413126945496
4ZeCZyI1Zhh1tVkThl34px,0.35202556848526,0.4303913414478302,0.38419878482818604,0.2764248251914978,0.4895898103713989,0.29314693808555603,0.31732699275016785,0.3667620122432709,0.29973605275154114,0.1794535368680954,0.37047088146209717,0.31458669900894165,0.650718629360199,0.578022301197052,0.3658776879310608,0.5828763246536255,0.3731836676597595,0.5963743925094604,0.550876259803772,0.6038678288459778,0.5205222368240356,0.3228943943977356,0.2800140380859375,0.3615144193172455,0.2780620753765106,0.37261661887168884,0.5753771662712097,0.5251597166061401,0.30138716101646423,0.45692288875579834,0.3229385018348694,0.33892348408699036,0.27701812982559204,0.5708242654800415,0.4281841516494751,0.4796079397201538,0.5473393797874451,0.355659157037735,0.28769153356552124,0.506861686706543,0.5688437223434448,0.29543882608413696,0.2772064507007599,0.5366145372390747,0.3489235043525696,0.3353711664676666,0.4164380729198456,0.3281826972961426,0.5509986877441406,0.48695847392082214
6BU9H4l7CDMkNXMYhHAViz,0.33148783445358276,0.4591526687145233,0.3974190056324005,0.27054363489151,0.5122213959693909,0.29743239283561707,0.31545063853263855,0.3125128746032715,0.29649895429611206,0.1941123902797699,0.37940678000450134,0.3142088055610657,0.663715660572052,0.5427227020263672,0.3626125752925873,0.5671120882034302,0.4037575423717499,0.5354651808738708,0.49059101939201355,0.5680928826332092,0.4861355125904083,0.3306145966053009,0.3122267425060272,0.3355588912963867,0.2848820686340332,0.38919541239738464,0.5625947713851929,0.47209790349006653,0.3074015974998474,0.4312796890735626,0.3328067660331726,0.3712354004383087,0.2889368534088135,0.5184845328330994,0.4445009231567383,0.4100208580493927,0.5197339653968811,0.35914185643196106,0.2736193537712097,0.4563864469528198,0.5563958883285522,0.29092103242874146,0.29630133509635925,0.552366316318512,0.35105228424072266,0.3313713073730469,0.38231557607650757,0.29573243856430054,0.5362047553062439,0.4280705749988556
1f7m3aueLvkYG3xTEqDxkY,0.3521380126476288,0.4697302579879761,0.41267406940460205,0.25262635946273804,0.519996702671051,0.27131110429763794,0.308126300573349,0.3487918972969055,0.28877368569374084,0.19844777882099152,0.4050474464893341,0.2884271740913391,0.6773539185523987,0.5691210031509399,0.36925843358039856,0.5847628712654114,0.37225642800331116,0.6034064292907715,0.5378097891807556,0.5977283716201782,0.5115446448326111,0.33380797505378723,0.3103746771812439,0.35612598061561584,0.3082267642021179,0.40572646260261536,0.5775921940803528,0.5102194547653198,0.3118618428707123,0.4445599317550659,0.3533635437488556,0.3549465537071228,0.2991662621498108,0.5593916177749634,0.459261417388916,0.4823077917098999,0.5440855026245117,0.376778244972229,0.2732114791870117,0.49680277705192566,0.5732831954956055,0.27689579129219055,0.30655020475387573,0.5654144883155823,0.3594523072242737,0.3382053077220917,0.4119267761707306,0.32696565985679626,0.5556697845458984,0.49070918560028076
1we6fKUZmxDbVxqs2n2qjw,0.33714547753334045,0.46928831934928894,0.3948621451854706,0.2904262840747833,0.5271067023277283,0.30406078696250916,0.32846590876579285,0.29989877343177795,0.3114141821861267,0.20131276547908783,0.3776360750198364,0.3263314366340637,0.661359429359436,0.5066843032836914,0.3712182641029358,0.536828875541687,0.44297078251838684,0.5028513669967651,0.4577498137950897,0.5354553461074829,0.45804068446159363,0.34419742226600647,0.34256377816200256,0.3373733162879944,0.28802281618118286,0.39418938755989075,0.5337442755699158,0.4409855604171753,0.3179551959037781,0.4146174192428589,0.33581066131591797,0.42301318049430847,0.3016206622123718,0.4866228997707367,0.45604240894317627,0.39394381642341614,0.4971676170825958,0.36410269141197205,0.2850036025047302,0.42874372005462646,0.5332383513450623,0.29961878061294556,0.31704384088516235,0.5570679903030396,0.3604343831539154,0.3342604339122772,0.3751632273197174,0.29531329870224,0.5158862471580505,0.4137224853038788
5OepnJhqZoyJN8qWo2LZzy,0.3177942633628845,0.45824524760246277,0.39113667607307434,0.2771608829498291,0.5194035768508911,0.3024457097053528,0.3160020709037781,0.3095493018627167,0.3037468492984772,0.1879597306251526,0.3793635666370392,0.3171963691711426,0.6623457670211792,0.5037111639976501,0.3601321876049042,0.5243216156959534,0.4291030168533325,0.5042100548744202,0.46007731556892395,0.5301476120948792,0.45424553751945496,0.3351772725582123,0.3196567893028259,0.337329238653183,0.28415268659591675,0.39543116092681885,0.5208783149719238,0.4393739402294159,0.30980831384658813,0.4049450159072876,0.3259362578392029,0.4076204001903534,0.28484442830085754,0.4833836257457733,0.44420158863067627,0.3966280519962311,0.4884137809276581,0.3552134931087494,0.2746179699897766,0.4251338243484497,0.5182775855064392,0.29093247652053833,0.2928590178489685,0.5496068000793457,0.35131025314331055,0.32759585976600647,0.3632655441761017,0.29297810792922974,0.5009737610816956,0.4153822660446167
0RzVkLtXOwfETIi4Z3ik1K,0.3166445195674896,0.44171568751335144,0.3911261260509491,0.2691809833049774,0.49766242504119873,0.2957131266593933,0.31932276487350464,0.29702362418174744,0.2899809181690216,0.18330056965351105,0.384120911359787,0.3135119080543518,0.6613291501998901,0.556424081325531,0.36785271763801575,0.5814724564552307,0.3936651647090912,0.5504111051559448,0.4982728660106659,0.5790497660636902,0.49538758397102356,0.32264429330825806,0.2934792637825012,0.32467415928840637,0.27683690190315247,0.3809375464916229,0.5750688314437866,0.4778074324131012,0.3003684878349304,0.4323559105396271,0.32349318265914917,0.35043808817863464,0.27471664547920227,0.5256805419921875,0.43085619807243347,0.4211183786392212,0.5277428030967712,0.3589954376220703,0.2686491310596466,0.4626336395740509,0.5663233995437622,0.2896161675453186,0.27708202600479126,0.5463666915893555,0.34426116943359375,0.3339232802391052,0.3792692720890045,0.2832685112953186,0.5450631380081177,0.4368748962879181
0rJdLlV8HyChu3dhdgfFTW,0.3266008794307709,0.46321287751197815,0.39561474323272705,0.2888633608818054,0.5241394639015198,0.30870530009269714,0.32580071687698364,0.28158947825431824,0.3119198679924011,0.20129944384098053,0.383144348859787,0.32811158895492554,0.6494579911231995,0.48432064056396484,0.3669852614402771,0.5149797797203064,0.4626269042491913,0.4946500062942505,0.43479254841804504,0.512538492679596,0.4378199279308319,0.3466041684150696,0.3384992182254791,0.32918646931648254,0.29508480429649353,0.4019840359687805,0.5122261047363281,0.41598236560821533,0.3192257583141327,0.39170172810554504,0.33723023533821106,0.4458870589733124,0.29954880475997925,0.46093276143074036,0.45101550221443176,0.3974529802799225,0.47775447368621826,0.36413079500198364,0.2816314399242401,0.40471747517585754,0.5123013854026794,0.300248384475708,0.3128908574581146,0.5474711060523987,0.36020007729530334,0.3325333893299103,0.3582039177417755,0.2872462272644043,0.49709174036979675,0.4166583716869354
1qAPA8TooLVEqAZ58fhcrt,0.31821393966674805,0.49383023381233215,0.40203797817230225,0.26898449659347534,0.5387235283851624,0.29903271794319153,0.3112001419067383,0.2814330458641052,0.30382412672042847,0.2122369408607483,0.375346302986145,0.3146457076072693,0.6755284667015076,0.5171364545822144,0.3564370572566986,0.555000364780426,0.4446216821670532,0.5139064192771912,0.45494702458381653,0.5442337393760681,0.46241864562034607,0.3421187102794647,0.3611809313297272,0.3255237936973572,0.2955160439014435,0.4063444137573242,0.5522328615188599,0.43734219670295715,0.31651514768600464,0.412687748670578,0.34400561451911926,0.42496350407600403,0.310139000415802,0.4862265884876251,0.47169315814971924,0.3921642005443573,0.5020650625228882,0.36081597208976746,0.27275556325912476,0.42505648732185364,0.5450291037559509,0.2916713356971741,0.32664674520492554,0.5701918005943298,0.3593011498451233,0.3289087414741516,0.36276087164878845,0.28021976351737976,0.5271496176719666,0.41519081592559814
7oLXIyY1ZUexU0zcr39Xj0,0.32247084379196167,0.44860708713531494,0.38830244541168213,0.2671583294868469,0.5118299722671509,0.3137112259864807,0.3108362853527069,0.27200502157211304,0.3020978271961212,0.19022749364376068,0.37557968497276306,0.3212771713733673,0.6412302255630493,0.48587706685066223,0.3521256744861603,0.5097121000289917,0.4610797166824341,0.4917154312133789,0.4337024986743927,0.5101383924484253,0.4366455376148224,0.3356371521949768,0.3204720616340637,0.3155675530433655,0.28276368975639343,0.3886820375919342,0.5061360001564026,0.41339823603630066,0.3090175986289978,0.38257962465286255,0.323970764875412,0.4319501221179962,0.2860369384288788,0.456747442483902,0.43334758281707764,0.3940359652042389,0.47153183817863464,0.3526495397090912,0.26339465379714966,0.40055859088897705,0.5025061964988708,0.29234665632247925,0.29638007283210754,0.5352822542190552,0.3484916388988495,0.32536226511001587,0.35379689931869507,0.2730892300605774,0.4867655038833618,0.4117687940597534
4wAjmojVxc6Wbeca9XvnDo,0.31812912225723267,0.4658222496509552,0.3973850905895233,0.28494784235954285,0.5210608839988708,0.3067321181297302,0.32759520411491394,0.26146671175956726,0.303946316242218,0.20179985463619232,0.3849239647388458,0.32583266496658325,0.6530358195304871,0.49566081166267395,0.3696022629737854,0.5363140106201172,0.45200154185295105,0.4851282835006714,0.42971837520599365,0.5211853384971619,0.44447338581085205,0.3412493169307709,0.33690544962882996,0.31497958302497864,0.2882170081138611,0.3962157666683197,0.532724916934967,0.4141903221607208,0.3148941695690155,0.39834684133529663,0.3348046839237213,0.4238447844982147,0.2960060238838196,0.46008625626564026,0.4481734037399292,0.3741301894187927,0.48477742075920105,0.364192932844162,0.27313023805618286,0.4031377136707306,0.529051661491394,0.2963757812976837,0.3103516697883606,0.548805832862854,0.35443639755249023,0.33185240626335144,0.3529001772403717,0.2686954140663147,0.5106431245803833,0.3960476219654083
